Id,PostTypeId,OwnerUserId
50659367,1,5799287
50661170,1,7398216
50662596,2,7124477
50662620,1,9577843
50665831,1,5660845
50666057,1,9112918
50666212,1,9887933
50667127,1,9887940
50667996,1,6027453
50668136,1,9250422
50671458,2,3290339
50671571,2,3001970
50672124,1,3288410
50673085,2,9443618
50674163,1,4273712
50675532,1,9890845
50675668,1,7485096
50676314,2,8427457
50678331,1,9846358
50690236,1,7823110
50691757,1,8202914
50692499,2,6690797
50698168,1,8852243
50698903,2,9897283
50700863,1,8284076
50701786,1,
50707049,1,696056
50709625,1,311063
50710381,1,7043033
50711167,1,9846358
50711254,1,9900657
50714488,1,7743608
50716403,1,9707135
50717768,2,9087215
50718749,1,8875173
50720725,2,9695604
50724162,1,9398617
50724887,1,9904191
50725602,1,9904471
50729991,1,9108366
50730977,1,3134064
50732537,1,9479013
50734493,1,9792553
50740286,1,8277481
50740730,1,939213
50740762,1,9112527
50745284,1,
50746489,1,
50747555,1,2757508
50747938,2,7437255
50749674,2,5990948
50749993,1,9910874
50750735,1,9911225
50752411,1,7548756
50753093,1,9912010
50753149,1,9521908
50757799,1,1819402
50758625,1,9004360
50758970,1,9724010
50759073,1,9828233
50761748,1,9541213
50761819,1,9743984
50762033,1,6703783
50763708,2,6287771
50766068,2,5858851
50766232,1,7423269
50770322,2,4625903
50772676,1,5404074
50773152,1,9868653
50773596,1,9451229
50777307,1,9889569
50781849,2,9917992
50782760,1,839733
50783076,2,2724342
50786360,2,9919975
50789561,1,9458892
50790870,2,1081110
50791826,2,1101893
50792965,2,9836252
50793464,1,9750247
50794253,2,9832223
50797294,1,9394944
50799395,1,6868982
50800431,1,9774523
50801566,1,8331974
50801700,1,4024435
50801862,2,2336654
50802860,1,9926152
50803084,1,9163765
50805129,1,9926928
50807542,1,5357758
50808599,2,9927941
50809647,2,9417126
50810658,1,4009174
50814776,1,9916404
50816712,1,2451280
50817038,1,2725229
50822861,1,9852082
50825712,1,1561559
50826155,1,9828060
50826465,1,8666200
50828707,1,1938944
50832193,1,9791481
50834254,2,7725876
50834323,1,8372669
50834600,2,3302026
50834951,1,9935345
50837792,1,466339
50838119,1,6247066
50838718,1,8875271
50839581,1,6761998
50840423,2,695364
50841888,1,2831903
50848229,1,2089373
50849343,1,9939371
50852810,1,9372241
50853305,1,7483408
50856038,1,9941163
50856686,1,
50856759,1,8287067
50857205,2,2207579
50859808,1,1378365
50864691,1,6859325
50865564,1,9816129
50866353,1,9943839
50866716,2,5061000
50870210,2,631803
50870732,1,9945206
50871624,1,6336276
50871697,1,4417518
50872101,1,9351463
50872314,1,9754226
50873143,2,9841007
50873447,1,7710049
50876980,2,2413303
50877137,1,8165315
50877547,1,9075194
50877741,2,6884274
50878530,1,9915969
50878754,1,3928691
50879805,1,7643813
50884085,1,3739216
50887109,1,9421072
50888617,1,2281246
50889697,1,9841513
50889813,1,9950453
50890989,1,9513001
50892014,1,7627073
50892310,2,214790
50897825,1,
50898574,1,6874202
50899346,2,567524
50899435,1,3133418
50899486,1,6026364
50899747,1,6761366
50899961,2,9277530
50900828,1,
50901552,1,
50902361,2,7763544
50903398,1,
50903475,1,7950472
50903963,2,3265796
50905458,2,3738171
50905614,1,8269403
50909116,1,9945201
50909148,1,9864709
50910374,1,7322437
50912271,1,6237851
50912394,1,9957376
50915320,1,8781734
50916497,2,7163803
50919653,1,7608463
50922017,2,1385614
50922375,1,5268905
50922425,1,9067780
50922512,1,9923745
50922868,1,500268
50922893,1,2839454
50924572,1,9902461
50925343,1,977733
50925446,2,9608718
50925594,1,5638435
50926850,1,8751443
50936260,2,7737900
50940116,2,283366
50941570,1,5910659
50941810,2,5595176
50943681,2,5841823
50947029,1,9506836
50947836,1,9478813
50948635,1,3959669
50953337,1,591487
50953941,1,2124678
50954323,2,7697209
50957977,1,9968165
50958979,1,
50960605,2,6237241
50960640,1,9212084
50961020,2,7358171
50961630,1,2823911
50961755,2,9971329
50961833,1,9968260
50966453,1,7844808
50966536,1,8932140
50969094,1,7235774
50969620,1,8287588
50969720,1,7223971
50971513,1,3322238
50971897,1,9620092
50972531,1,9928929
50979110,2,9975799
50979829,1,
50983838,1,9182843
50984345,1,9977349
50985170,2,9977574
50985372,2,5233410
50986858,1,9977677
50988691,1,7549437
50992325,1,5467489
50992358,2,4976671
50992812,1,9979492
50994000,1,871551
50995189,1,9948044
50996134,1,9843613
50997485,2,7155440
51004879,1,8820080
51009982,1,8675602
51010280,2,53897
51013112,1,9985460
51013301,1,6692758
51013828,1,6460715
51017594,1,6623783
51019500,1,8535819
51020659,1,9674272
51022848,2,8583692
51025291,2,310726
51025306,1,8434189
51026891,1,7817893
51028441,1,8090887
51029404,1,9990578
51029526,1,698314
51031396,1,7945368
51031754,2,4298200
51033578,1,9980158
51033718,1,6228494
51035324,1,3083804
51035575,1,9924805
51036286,1,3514283
51037977,1,11204066
51038684,1,9993163
51041225,1,8701393
51043505,1,9970910
51046018,1,9973250
51046249,1,9256102
51046495,1,2289444
51046820,1,9295807
51047948,1,9429991
51049790,2,1708619
51052317,2,7788192
51052364,1,6555209
51054187,1,
51054388,2,4909087
51055137,1,9940371
51055576,1,3041435
51059799,1,473141
51065808,1,9232245
51071241,1,4860976
51080842,1,2740299
51085796,2,360060
51087608,2,1554386
51088725,1,7390103
51089093,1,10000679
51092377,1,9808665
51094019,1,10008808
51095377,1,9914287
51097352,1,5737650
51098172,1,4144366
51098254,1,6394930
51098617,1,8077873
51099029,2,2052085
51100013,1,10010447
51109966,1,8866053
51113306,2,2704870
51113710,1,10014144
51117723,2,2827823
51118779,1,5388586
51119184,1,9591441
51121407,1,10016780
51124118,1,9748651
51124320,2,1256452
51125626,1,
51126394,1,5611211
51126465,1,9656261
51128385,2,8146571
51128450,1,562646
51128946,1,9210958
51129773,1,9912193
51130546,1,9993508
51133637,1,9055744
51136854,1,6825123
51141342,1,8919719
51141715,1,7679136
51141788,1,10022935
51142182,2,2133505
51142567,2,5889131
51143800,1,10023585
51144758,1,10023858
51146636,2,2011147
51154329,2,8626433
51154384,1,5224286
51154920,1,10005641
51155232,1,230780
51157258,1,345859
51157926,1,9235860
51162201,1,263832
51162647,1,4341740
51163749,1,520692
51166779,2,5117953
51169191,1,9903818
51169373,2,2827823
51174983,1,7644562
51175479,1,4008043
51176085,1,8867146
51177849,1,9503840
51182467,1,8977072
51182701,1,9928389
51183155,1,5224286
51184884,1,9804285
51185620,2,9405154
51185626,1,9379924
51188648,1,10014980
51189175,1,10036439
51190814,1,678824
51193837,1,7774824
51195139,1,10038061
51198613,2,10039095
51201808,1,8868728
51202762,1,9191172
51204239,2,1841839
51204727,2,7510657
51205023,1,10004366
51205440,1,1876111
51205881,1,4990642
51208000,1,7563690
51208585,2,3978545
51212764,1,9938981
51216468,1,9322817
51219634,2,10045021
51220474,1,2897925
51223409,1,10039339
51223484,1,5540925
51223699,1,8660721
51224473,1,9832430
51224512,1,10046761
51225269,1,9245254
51225430,1,3064141
51225860,1,4167623
51230826,1,8720468
51231866,1,9930221
51232051,1,3050510
51233777,1,9571964
51234173,1,10050017
51234185,1,3050510
51234755,1,7458788
51237770,1,10051338
51245146,1,7609665
51245207,1,6660670
51246703,2,7570833
51246833,1,
51247635,1,7358406
51249393,2,3470178
51249568,1,
51251974,1,7679136
51254139,1,8608653
51254344,2,10056055
51257504,1,5405937
51258841,2,2273197
51261931,2,822256
51262848,2,6198018
51264320,1,9042636
51264481,2,9956618
51267351,1,7362520
51267788,2,4969114
51268258,1,5403887
51272562,2,936310
51277566,1,7734643
51279934,1,9980458
51282915,1,34088
51283144,1,8010618
51285529,1,
51287224,2,9240298
51292831,2,9927177
51294855,1,3914044
51296007,1,9974904
51297193,1,8653174
51298124,1,9449462
51300483,1,3867949
51302039,1,9133555
51302403,2,3911233
51305395,1,11204066
51306414,1,9942230
51307999,2,3183592
51312368,1,2459438
51312370,2,9850623
51313592,2,4539151
51313599,1,2579376
51314214,1,5078501
51315542,2,3799923
51316499,1,10054058
51317717,2,2548276
51319059,1,8342344
51320825,1,9411432
51321848,1,
51322370,1,10075207
51323370,2,3111448
51324042,2,6943762
51324879,1,10063825
51326430,1,4934150
51327207,1,5348673
51327442,1,3867949
51328701,1,9565687
51329137,1,7679136
51338107,1,4468261
51338803,1,4868115
51339938,1,10081180
51342419,2,2827823
51343023,1,10054058
51343926,1,10082444
51348308,1,9758344
51348690,2,6815472
51349254,1,10014980
51349561,1,7717290
51351626,1,8393874
51352205,1,10080061
51356392,1,2285933
51356644,1,1594810
51358101,1,8336950
51359885,1,4270019
51361335,1,10084805
51362209,1,7359944
51363777,1,10088705
51370906,1,1480275
51370984,1,238074
51371426,2,990231
51372300,2,3874623
51372897,1,9906036
51375282,1,8894489
51376312,1,5823745
51377423,1,8146744
51379445,1,10041034
51380794,1,8968927
51381016,1,1024322
51381422,2,5540925
51382320,2,9101721
51382719,1,9295807
51383002,1,5224286
51383047,2,2938526
51383618,1,6864770
51388393,2,4899818
51388735,1,10094426
51389825,1,2573061
51390332,1,529829
51390853,1,4543893
51391070,2,2461957
51391340,1,5466895
51393975,1,4034534
51394149,2,5630778
51406409,1,5234642
51407374,1,
51411334,2,3731614
51412856,1,6104959
51413073,1,10102556
51418405,1,9793222
51418633,2,3371051
51419357,1,1272105
51423473,1,2936170
51427204,1,10106454
51428651,2,4932528
51430025,1,10106779
51430030,1,1337338
51431324,1,10107684
51434582,1,8558953
51438667,2,8135581
51440591,1,3153765
51441314,1,7678166
51443433,1,10110902
51444628,1,8997642
51446631,2,10111929
51447796,2,9142719
51456383,1,4896472
51457586,2,4583809
51457674,1,7609684
51458149,1,8208804
51460023,2,1566221
51460496,1,7632265
51460926,2,9968486
51461048,1,9965575
51461177,1,5986907
51465095,1,10117921
51465190,2,2956631
51466095,2,9871094
51468284,2,2755131
51473154,1,10111848
51476018,2,3157076
51476071,2,9801830
51476377,2,271012
51481149,1,8184375
51481864,1,620863
51482900,2,9881276
51482913,1,1039860
51484081,1,168179
51485601,1,8006882
51486166,1,4522447
51491063,2,10098078
51497346,1,4167623
51497870,1,8306732
51499205,1,8641022
51500875,1,8000016
51501549,1,6225715
51502069,1,2505186
51505093,1,9604329
51506478,1,9004815
51507726,1,4289616
51512661,1,7197856
51517906,1,6533705
51518029,1,7839997
51518768,1,9405154
51521625,1,2761509
51525372,2,1801072
51528708,1,6024897
51529052,1,6716343
51530657,1,5251393
51533670,2,10059211
51536157,1,3429784
51538531,1,10047682
51538953,1,10139014
51539527,1,1718474
51542905,1,10105022
51548923,2,5233410
51548994,1,10002294
51553127,1,8974005
51554803,1,10039713
51555348,1,4083028
51559897,1,10144743
51559954,1,10044645
51560072,1,8715170
51564360,1,3325710
51564878,1,
51568383,1,8867523
51570449,2,5862071
51571736,2,9772691
51573104,1,10148861
51573405,2,6243352
51574212,1,10149231
51575163,1,9964902
51575337,2,6036603
51578999,2,5723098
51579557,1,10150277
51580662,1,4033845
51582091,1,7870296
51582717,2,7483494
51582856,1,10060553
51585880,1,5441537
51586373,1,9669628
51586958,2,8779864
51590187,1,1534898
51590390,1,9675245
51591154,2,8399000
51592817,1,10154969
51598497,1,2029625
51598867,1,10022547
51599958,1,4363860
51601073,2,8176872
51602152,1,2017023
51602626,1,8727945
51602785,1,3066714
51604568,1,10158091
51606763,1,10221765
51609421,1,10159557
51613701,2,6529212
51613839,1,1395099
51614077,1,10020360
51615508,1,2377044
51616675,1,7086610
51618660,1,9847726
51618742,1,4279950
51618788,1,6351238
51622325,2,6370575
51622659,2,10155888
51624234,1,10150155
51624906,1,10151092
51625270,1,4485127
51630204,1,8909870
51630564,1,1257965
51632152,1,139985
51632741,1,
51634016,2,1614428
51634567,2,7429447
51635551,1,
51638263,1,3795605
51641957,2,7054473
51644588,1,4597808
51645533,1,455048
51648236,1,8795196
51648249,1,8779864
51648443,1,3170123
51649487,1,6192214
51650019,1,8604832
51650400,1,721575
51650750,2,9659003
51654287,1,10171129
51654468,1,10171221
51657192,1,10171823
51660560,1,10172826
51661453,1,10170442
51661796,1,9980027
51664098,1,4902245
51664102,1,9449563
51664866,1,3982672
51665439,1,9950109
51668940,1,6297025
51671065,2,1706814
51673074,1,8213485
51673469,1,7680252
51674196,2,106159
51681407,1,10096344
51683104,1,307297
51683662,1,9577990
51684546,1,10014980
51685665,1,7644562
51686213,1,9506712
51686234,1,9704258
51686417,1,
51689617,1,3818127
51698325,1,10181289
51700211,1,7445409
51700476,2,209103
51704587,1,2463854
51704604,2,10165899
51710056,1,1507243
51711090,2,1126841
51711117,1,10163094
51715661,1,9242569
51717021,1,8766025
51717771,2,641249
51719421,2,950111
51719458,1,10190033
51720111,1,5715935
51720552,1,9659035
51725057,1,6082859
51726066,1,7909130
51726263,2,7429447
51727387,1,9146544
51731017,1,8409599
51731347,1,
51731682,1,10193117
51735803,1,4966750
51737227,2,256970
51737261,2,
51741088,2,3730754
51745647,1,3657339
51747710,1,9742224
51749438,2,5496973
51751335,2,6061311
51751493,1,9688671
51753784,1,7206708
51754572,1,10012547
51757048,1,6716343
51757402,1,10200475
51763977,1,1310372
51766183,1,6858459
51768013,1,5802133
51771612,1,10204325
51771994,1,2059078
51775903,1,8306666
51778668,1,2709407
51779244,2,1263837
51779717,2,4582876
51780631,1,10206815
51781671,1,4112654
51783464,1,5871839
51783676,1,9946112
51784901,1,4251338
51789123,1,333757
51790353,1,2650249
51793025,1,
51793855,1,6523398
51796561,1,5831227
51796801,1,10211170
51802561,2,7235774
51803132,1,7398216
51804927,1,6784286
51806819,2,9706751
51808256,1,9009048
51809723,2,7763149
51809788,2,7510657
51810993,1,4110765
51812451,1,9950309
51812521,1,
51813172,1,3736306
51815171,1,10217227
51817242,1,5468258
51821665,1,10159792
51822612,2,122005
51824970,1,1364783
51825082,1,7909533
51825934,1,9585405
51826446,2,3483203
51826478,1,7909577
51829039,1,10170499
51830574,1,9911090
51830738,1,5727993
51832829,1,8574021
51833098,1,9437048
51833792,1,6015742
51834674,2,7425263
51836550,2,7725876
51838987,2,10223939
51841845,1,1624681
51843060,1,9745452
51843690,1,10224955
51845166,2,8390068
51846048,1,211160
51847455,1,4099413
51851505,1,2475470
51852249,1,2130408
51854961,2,3187077
51855836,1,373386
51856006,1,6705318
51856337,1,4193922
51861471,1,7695039
51864404,1,6705318
51865004,1,10230761
51865894,1,10101600
51866178,1,10231210
51867044,1,10231463
51868927,2,2654470
51870705,1,6028745
51870776,1,10195696
51871021,2,1443182
51874339,1,7844128
51882676,1,5775504
51887061,1,10236613
51887851,1,8268422
51890127,1,9916424
51893816,1,10225129
51894336,1,1394513
51895031,1,9408338
51896840,1,7867665
51899889,1,10178725
51902100,1,680727
51903573,2,460084
51903575,1,2510279
51903748,1,82287
51904581,1,10241662
51905661,1,6451739
51906164,2,4578027
51910076,2,8077972
51912505,1,10244309
51915016,1,8741147
51917335,2,6790326
51917569,1,1193202
51918513,1,
51920312,1,10246760
51923500,2,1234721
51925736,2,2095534
51930645,1,7277304
51931485,1,8366366
51931499,1,8511925
51931698,1,10097791
51931941,1,8462962
51932556,1,1751608
51935672,2,1566221
51938476,1,2938147
51939161,1,
51939287,1,1805275
51940395,2,7964527
51941487,1,10203274
51944427,1,6172447
51946093,1,2550766
51947680,2,5715935
51949296,1,8048750
51951296,1,372526
51953122,1,3849775
51953410,1,5873023
51956884,1,10256832
51957679,2,4837103
51958482,1,8189958
51958903,2,10131822
51959511,1,10243908
51959679,1,
51959718,1,10257275
51959751,2,707111
51961843,2,6148228
51962482,2,6920044
51962820,1,
51963406,2,295783
51966694,2,7000929
51967106,2,6460660
51967125,1,10122494
51967580,2,2045952
51968025,1,9841448
51970287,1,8633927
51972346,1,9549034
51972474,1,812183
51972988,1,2064917
51978390,2,2943403
51978772,2,7961110
51979125,1,5903475
51979380,1,9438566
51979401,1,10063282
51979789,1,10147437
51985700,1,9887046
51985705,1,6629589
51989732,1,2130408
51993926,1,3103767
51994561,1,9402741
51995941,2,3033864
51996304,1,950596
51997467,1,10267780
51997600,1,5830755
52000193,1,10268526
52001920,1,10208446
52002459,1,10268919
52002697,1,1171893
52006642,2,2597114
52009081,2,10028058
52009267,1,9305401
52009657,1,10240291
52009875,1,1133876
52011116,1,3508618
52013464,1,10265007
52013856,1,5821627
52017480,2,8772608
52017874,1,1453235
52018722,1,1219755
52019105,1,10273678
52019478,1,10022446
52022824,2,5561605
52026575,1,3757757
52026906,2,7120475
52027375,2,10276347
52029896,1,10277198
52031633,1,6209758
52032970,2,10118061
52033266,2,7563449
52035090,1,10278762
52036031,1,4444267
52037371,1,9972353
52038315,1,5282407
52038398,2,2079303
52039119,1,1690188
52046225,1,10281596
52046713,1,5497241
52049740,2,2766176
52052027,1,9281878
52053351,2,10182291
52057437,1,2204611
52058407,2,4720018
52060821,1,7717072
52070553,2,10288216
52071963,1,10288496
52072869,1,7954432
52075131,1,10188208
52079412,1,3026886
52082605,1,6635075
52082807,2,4813631
52082862,1,7006007
52085117,1,8721573
52085928,1,4734154
52086561,2,5336948
52086868,2,1229023
52087001,1,3329491
52087384,1,9299530
52088128,1,3787051
52089745,1,9591176
52090373,1,10229394
52091478,1,10092802
52095306,1,3342570
52097143,1,10107288
52100503,1,4814577
52102736,1,1542787
52106301,2,674039
52106430,2,1243762
52107765,1,1710501
52108070,1,10254331
52112567,1,9916434
52116150,1,4106055
52117158,1,5961468
52118556,1,1267021
52119088,2,3357935
52119462,1,6436191
52120611,1,1804395
52121574,1,1736047
52121773,1,10282597
52122593,2,9893154
52122699,1,2815937
52125755,2,3483203
52126139,1,6792659
52126394,1,1534898
52127439,1,8850875
52129200,1,9624862
52131625,1,10240431
52131718,1,
52133848,1,9166423
52134966,1,10305845
52135286,2,7924072
52141246,1,10058239
52141649,1,10307939
52142060,1,1088618
52142400,2,1316856
52142872,1,159072
52143454,1,8915239
52144439,2,10308896
52146587,1,4171569
52147490,1,5353753
52149750,1,4720018
52150223,1,10310408
52150579,1,6474961
52153538,1,7426138
52154176,2,10289226
52154635,1,8006192
52154994,1,9545577
52155393,2,6884587
52155642,1,7489649
52158689,1,6488504
52159187,1,6270415
52160622,1,9650643
52160762,2,3710865
52164700,2,706055
52165932,1,10058239
52168772,1,1922242
52169914,1,
52173809,1,9346859
52176750,2,9978212
52178004,1,10200874
52178784,1,9837877
52179355,1,5982075
52181838,1,10237098
52184007,1,39068
52184869,1,8520564
52187486,1,6153013
52188205,2,8767435
52188454,1,10320641
52191903,1,493106
52194504,1,10321365
52194774,2,1778421
52195472,1,5533380
52199047,1,9032786
52200176,1,
52200267,1,10079559
52201109,1,4654574
52204253,1,8927540
52204336,1,6694680
52204946,2,1132354
52206001,2,6735993
52216037,1,6672092
52218461,1,10186749
52220813,1,5154430
52227277,1,10331906
52229860,1,3546081
52229962,1,10022456
52233149,1,6289090
52235189,1,10313479
52236027,1,9211311
52236171,1,9819031
52237988,2,1432509
52239342,2,4557382
52242585,1,9903833
52244171,1,
52245623,1,8371062
52246499,1,10338442
52246730,1,2966337
52246949,1,10070647
52247804,1,457607
52249905,1,6126846
52250026,1,1656827
52250331,1,10339810
52251241,1,6365308
52251344,1,6126941
52251494,2,2988730
52253090,2,3409980
52257002,1,9720853
52258213,2,8035455
52258456,1,9668174
52259255,1,10342351
52259556,2,4858147
52261055,2,10327277
52262005,1,4970280
52265263,2,7497921
52268357,1,
52272225,1,881635
52273346,1,7410246
52273459,1,10118751
52276860,1,10347596
52280338,1,8004541
52284886,1,3641003
52286883,2,5418485
52288767,1,7307315
52289206,1,10347291
52291887,2,
52292054,2,3792570
52293174,1,8202659
52293721,1,9535199
52298460,1,10353914
52301141,1,5301276
52301348,2,483620
52304754,1,10353976
52305436,1,7960967
52306344,1,
52306392,2,1586229
52306841,1,9357839
52306938,1,9623918
52307668,1,9462257
52308107,2,817643
52310233,1,
52311206,1,8015280
52312842,1,10358017
52318886,1,10326526
52319436,1,8517239
52321151,2,5366641
52321710,1,1937605
52321976,1,10349585
52324872,1,10361710
52325057,1,3705478
52326605,2,6148228
52327021,1,1827442
52329826,1,9212055
52330324,1,6635775
52331133,1,1578967
52331167,1,11204066
52332855,2,6241235
52333296,1,8831235
52336713,1,7780102
52338491,1,10365501
52342123,1,8540947
52343338,2,7594961
52346464,1,
52348117,1,10368669
52348990,1,939008
52350446,1,1042646
52357107,1,5998425
52358874,2,85371
52360366,2,8318412
52362235,2,
52363087,1,7169325
52365217,2,7626277
52368242,1,10239033
52369984,1,
52370009,1,4893099
52372971,1,4875556
52373350,1,10302794
52373918,1,10375094
52375135,1,10376989
52377368,1,10340195
52377521,2,3958521
52380374,1,10364966
52381282,1,9387492
52382161,2,4701983
52382660,1,10313409
52384142,1,10379664
52384260,1,4073304
52384953,2,7824967
52386313,2,4737199
52391190,1,10368560
52391790,1,399707
52392245,1,10381826
52398502,1,9283026
52398760,2,2520199
52401280,1,9529221
52401920,1,6810346
52406827,2,270371
52407026,1,10240205
52408451,1,2991118
52409584,1,5125942
52409794,1,7828697
52410319,1,4580269
52412384,2,5858851
52412588,2,9893481
52414963,1,5739619
52416449,1,10153037
52417813,1,10383167
52417833,1,5252492
52419009,1,6198903
52420291,1,10389995
52421334,2,2380830
52422010,1,5755823
52423808,1,2165254
52424434,1,1903524
52425180,2,9937932
52425421,1,
52427307,1,8507411
52429037,1,7679136
52429389,2,10392494
52432268,1,5860681
52435705,1,1460102
52436040,1,5012558
52436084,1,9635284
52436376,2,4936904
52436582,1,9360058
52436757,1,10350017
52436980,2,8187400
52441811,2,10395952
52442181,1,4251023
52445032,1,10181007
52447346,1,7213905
52448796,1,10379128
52451001,1,156458
52451197,2,4600982
52451636,2,1491895
52455271,2,10399733
52456464,1,10265883
52456728,1,10172287
52457144,1,10400669
52458464,1,7488016
52460389,1,10383399
52462761,1,1609428
52463599,1,7577786
52465354,1,2482983
52468450,2,3738171
52470250,1,4027041
52470353,1,6635843
52471354,2,8465165
52477128,1,1870102
52477286,1,4933321
52482038,2,388520
52486184,1,7802973
52486611,1,1640644
52487567,1,5020173
52487947,1,10335562
52491148,1,10318183
52491453,1,10411431
52492081,2,6676148
52494832,1,6677362
52495811,2,2749717
52499275,1,6346851
52499590,2,8265971
52499632,1,4349227
52504781,1,9784645
52506099,1,6556218
52508274,1,4176185
52509467,1,9447731
52512592,1,10356952
52512795,2,5362842
52513451,1,10417466
52513998,1,1483503
52516180,2,5848472
52516605,1,9568252
52517170,1,1611620
52520671,1,10419242
52520816,1,9803813
52522056,1,10411160
52522790,1,5310913
52522873,1,8666851
52524946,1,10386682
52527146,2,10421163
52528217,1,10136513
52528744,1,10298177
52530499,2,2314522
52535488,1,1207883
52535685,2,3613702
52537343,1,9945307
52538217,2,7727470
52538736,1,6211012
52541389,1,2318656
52543994,1,4640657
52544092,1,3368821
52546608,1,7850499
52550690,1,5805508
52551674,2,8404453
52555276,1,9484574
52555877,1,10429517
52559673,1,
52560036,2,6570945
52562107,1,10367070
52564646,2,364696
52568651,2,9134576
52569983,2,775516
52571516,2,1855677
52571590,1,10148787
52573553,1,3862109
52575206,1,8450619
52575995,1,3306437
52576091,1,10252774
52577151,1,10436647
52579962,1,10054910
52580706,1,9347149
52580959,1,10055476
52583580,1,10341191
52584251,1,4803321
52584509,1,5057147
52584812,2,77567
52585000,1,4978285
52587227,1,9900971
52587741,1,7157742
52589074,1,6543053
52591410,2,9867451
52593050,1,5172296
52593413,1,1766952
52595064,1,10440302
52596340,1,10023368
52599411,2,996917
52601934,1,10195825
52612601,1,10010017
52614058,1,5437887
52614468,1,7072150
52614595,1,7412245
52615071,2,4386440
52621323,1,10448171
52631133,2,9209546
52633423,2,2548147
52633652,1,5024600
52636446,1,10375243
52639343,1,10062779
52640619,1,4420355
52642712,1,10452215
52644634,1,8268133
52645211,1,10184805
52646100,2,9239932
52648754,1,10423295
52650029,1,6146330
52653531,1,10458234
52654604,1,10458678
52655225,2,8469665
52658785,1,10259509
52662855,1,8646859
52663103,1,10229350
52664186,1,8020150
52665522,1,528015
52665595,1,1305117
52665744,1,7868565
52666722,1,8698683
52667179,1,8135151
52675805,1,8280292
52675934,1,8123139
52676059,1,8622966
52676220,1,6473081
52677549,1,
52677897,2,5685304
52678690,1,8411847
52680748,1,10013692
52682163,1,10466499
52682220,2,4500152
52684961,1,4914096
52687082,1,1592821
52687691,1,3396062
52690216,1,9409172
52690983,1,10469387
52691368,2,2072594
52692422,1,6335500
52693574,2,1820446
52696936,1,9202774
52698797,1,2336076
52699810,1,4067318
52701814,2,7245145
52705404,1,10159842
52706872,2,6456449
52709410,1,10475122
52710058,1,8229056
52710895,2,357886
52711805,1,6753635
52713305,1,7152961
52714129,2,9515207
52714444,1,10185071
52714672,1,1755381
52717176,1,2411320
52717745,2,4586795
52719114,1,2765211
52720162,1,9638972
52720489,2,10478359
52723696,1,8425505
52727790,2,1030675
52730583,1,4295502
52732466,1,10481910
52733173,1,10482158
52733794,1,2552555
52733921,1,
52735582,1,9071264
52738787,1,3978308
52741624,1,10059563
52742959,1,9225015
52743208,1,10484781
52743684,1,7823946
52744735,1,
52745363,1,10485484
52745860,1,9394944
52745862,1,753093
52747527,1,2475470
52748255,1,7293500
52749568,1,9357839
52751258,1,2236102
52752597,1,10487676
52753652,1,2875641
52754477,2,8907542
52754663,1,2083957
52756492,1,6508305
52757599,1,1195001
52758005,2,21055
52758695,1,5852468
52760856,1,10100062
52762359,2,159570
52762824,1,
52763614,1,8997098
52763927,2,2194661
52764920,2,1068058
52765887,1,10491189
52767512,1,7471338
52768681,1,1103875
52769184,1,5203899
52772743,1,10493179
52777663,1,6777125
52777994,1,10494610
52778180,1,9832501
52781033,1,4752486
52786930,1,10497152
52789434,1,10497918
52789931,1,
52791323,1,2742864
52792846,1,7053480
52793537,1,10408578
52794862,1,10499826
52796814,1,8351244
52797918,1,6437420
52798641,1,7239626
52802942,1,10478342
52804653,1,
52807139,1,945391
52807358,2,707111
52808574,1,10293414
52810504,1,8498264
52810658,1,9801814
52810822,1,10505623
52810894,1,10486799
52811274,1,10335892
52813736,2,2200798
52813821,1,10362741
52815108,2,3157310
52816694,2,9624615
52816805,1,10444642
52817442,1,10507414
52821539,1,10314944
52821667,1,9659475
52824191,1,10252056
52825414,1,
52826722,1,1708958
52827290,2,3309790
52827567,2,9583999
52828569,2,5580515
52828882,2,2102956
52831990,1,2334592
52833514,1,9960421
52834671,2,8978687
52834972,1,10512677
52843037,1,8321207
52843914,1,10515148
52848737,2,1903789
52851666,1,10517644
52852270,2,2249175
52853407,2,807863
52858141,1,3113356
52859692,1,9670840
52863575,1,1820086
52863927,1,5212614
52864631,1,8556503
52865383,1,820067
52867295,1,9503410
52868239,2,10497825
52870476,1,10174357
52874010,2,2435126
52874480,1,4313064
52876789,1,1705266
52881267,1,10525284
52885508,1,9820945
52890717,2,2435126
52891208,2,4957686
52891740,2,1291250
52894434,1,8997273
52899915,2,18706
52901716,1,6872717
52903218,1,10531895
52905928,1,3074603
52908011,1,9777579
52908019,1,10393453
52908297,1,2210364
52912194,1,10083655
52914456,1,9989779
52916914,1,10536546
52917042,1,5347207
52917745,1,7173399
52918306,2,2597372
52921552,1,1816009
52924130,1,9963083
52925106,1,3421131
52927052,1,10532240
52927797,1,5368194
52929070,1,8791579
52931530,1,10524613
52931757,1,8127454
52931889,1,10541112
52932689,1,10135325
52932715,1,10541366
52936642,1,7390832
52936964,1,9720191
52939923,1,10361178
52941954,2,7966788
52944392,1,5193494
52945323,1,8009264
52946108,1,8361615
52947048,1,4498249
52949859,1,1096194
52952846,1,9461707
52954088,1,10546465
52955381,2,9857446
52956138,1,
52959316,1,9671336
52961663,1,10549823
52961742,1,643718
52964280,1,10442380
52964678,1,46207
52967029,1,10309971
52967986,1,7889452
