Id,UserId,Reputation,New,Low-Reputed,Established,Trusted,RollbackByOwner,,EditPrevilege,
50218637,6036733,13,0,1,0,0,1,,0,
50226570,9739185,1,1,0,0,0,1,,0,
50226570,9739185,1,1,0,0,0,1,,0,
50226570,9739185,1,1,0,0,0,1,,0,
50231054,6890881,3,1,0,0,0,1,,0,
50236631,9759195,11,0,1,0,0,1,,0,
50240470,9116352,9,1,0,0,0,1,,0,
50242198,5480409,1317,0,0,1,0,1,,0,
50243418,85927,2824,0,0,1,0,1,,1,
50246399,9059720,23,0,1,0,0,1,,0,
50248683,9763462,1,1,0,0,0,1,,0,
50250686,9483206,1,1,0,0,0,1,,0,
50258207,6375919,47,0,1,0,0,1,,0,
50261136,256970,60537,0,0,0,1,1,,1,
50262978,2270762,45055,0,0,0,1,1,,1,
50263261,9661424,3136,0,0,1,0,1,,1,
50270656,9770082,1,1,0,0,0,1,,0,
50271252,1767412,9491,0,0,1,0,1,,1,
50272027,7018305,152,0,1,0,0,1,,0,
50272045,4647394,292,0,1,0,0,1,,0,
50280125,6728416,113,0,1,0,0,1,,0,
50281740,8848752,7,1,0,0,0,1,,0,
50293330,4335221,311,0,1,0,0,1,,0,
50299925,6724212,285,0,1,0,0,1,,0,
50300273,9778556,1,1,0,0,0,1,,0,
50310786,5459839,103951,0,0,0,1,1,,1,
50311304,116,203494,0,0,0,1,1,,1,
50311943,7765396,944,0,1,0,0,1,,0,
50311943,7765396,944,0,1,0,0,1,,0,
50312496,8375400,274,0,1,0,0,1,,0,
50316155,5480172,1,1,0,0,0,1,,0,
50316801,9784110,1,1,0,0,0,1,,0,
50320138,6241235,11042,0,0,1,0,1,,1,
50323984,6698653,396,0,1,0,0,1,,0,
50324294,4255235,27,0,1,0,0,1,,0,
50333263,9742164,31,0,1,0,0,1,,0,
50334321,9789276,1,1,0,0,0,1,,0,
50341771,3996936,153,0,1,0,0,1,,0,
50343342,4498831,7258,0,0,1,0,1,,1,
50346114,104349,463910,0,0,0,1,1,,1,
50353563,8231659,19,0,1,0,0,1,,0,
50354808,7909217,67,0,1,0,0,1,,0,
50360404,8981018,41,0,1,0,0,1,,0,
50367661,1354877,1120,0,0,1,0,1,,0,
50379544,1434408,401,0,1,0,0,1,,0,
50381735,463319,12988,0,0,1,0,1,,1,
50383394,9791900,11,0,1,0,0,1,,0,
50383465,6622587,43114,0,0,0,1,1,,1,
50393336,124238,19993,0,0,1,0,1,,1,
50393867,9783461,1,1,0,0,0,1,,0,
50394209,1542038,1857,0,0,1,0,1,,0,
50398616,1628247,325,0,1,0,0,1,,0,
50402410,5306470,1166,0,0,1,0,1,,0,
50402836,9809174,1,1,0,0,0,1,,0,
50405664,3349577,169,0,1,0,0,1,,0,
50407393,1818637,1103,0,0,1,0,1,,0,
50409790,9753027,3,1,0,0,0,1,,0,
50409790,9753027,3,1,0,0,0,1,,0,
50410940,6016830,562,0,1,0,0,1,,0,
50418354,9813447,1,1,0,0,0,1,,0,
50425731,3730754,96087,0,0,0,1,1,,1,
50426335,7579471,20337,0,0,0,1,1,,1,
50433406,872370,2967,0,0,1,0,1,,1,
50434674,9818772,1,1,0,0,0,1,,0,
50440321,6623239,7,1,0,0,0,1,,0,
50441529,8374919,261,0,1,0,0,1,,0,
50443305,562769,41112,0,0,0,1,1,,1,
50444561,8449463,39,0,1,0,0,1,,0,
50444561,8449463,39,0,1,0,0,1,,0,
50448576,8303489,1232,0,0,1,0,1,,0,
50449155,900636,633,0,1,0,0,1,,0,
50450453,67579,103095,0,0,0,1,1,,1,
50455213,3817017,127,0,1,0,0,1,,0,
50458473,6379351,758,0,1,0,0,1,,0,
50458590,7705529,59,0,1,0,0,1,,0,
50462573,4746684,425,0,1,0,0,1,,0,
50469464,3100312,14949,0,0,1,0,1,,1,
50470360,3968106,45,0,1,0,0,1,,0,
50476734,9337946,1,1,0,0,0,1,,0,
50476734,9337946,1,1,0,0,0,1,,0,
50483213,2065039,25846,0,0,0,1,1,,1,
50484085,9731056,209,0,1,0,0,1,,0,
50490254,9834931,1,1,0,0,0,1,,0,
50494932,5892113,1,1,0,0,0,1,,0,
50495821,2642059,25788,0,0,0,1,1,,1,
50500281,9357839,171,0,1,0,0,1,,0,
50500888,5860986,147,0,1,0,0,1,,0,
50508955,8694377,174,0,1,0,0,1,,0,
50508955,8694377,174,0,1,0,0,1,,0,
50512472,8443777,3,1,0,0,0,1,,0,
50513555,9123163,959,0,1,0,0,1,,0,
50517201,7920542,13,0,1,0,0,1,,0,
50517624,9842566,1,1,0,0,0,1,,0,
50522865,4065323,1272,0,0,1,0,1,,0,
50524334,5292827,39,0,1,0,0,1,,0,
50526700,6422934,79,0,1,0,0,1,,0,
50526814,1793417,8499,0,0,1,0,1,,1,
50535537,4775212,7,1,0,0,0,1,,0,
50537421,1914760,11,0,1,0,0,1,,0,
50537539,9704627,7,1,0,0,0,1,,0,
50537539,9704627,7,1,0,0,0,1,,0,
50540517,9840325,267,0,1,0,0,1,,0,
50541975,5294091,3045,0,0,1,0,1,,1,
50543170,3210560,3,1,0,0,0,1,,0,
50543170,3210560,3,1,0,0,0,1,,0,
50543562,9191057,6351,0,0,1,0,1,,1,
50551056,5919568,478,0,1,0,0,1,,0,
50551056,5919568,478,0,1,0,0,1,,0,
50559594,9561443,197,0,1,0,0,1,,0,
50563406,3351141,934,0,1,0,0,1,,0,
50566642,1707709,11,0,1,0,0,1,,0,
50566642,1707709,11,0,1,0,0,1,,0,
50569351,548825,253,0,1,0,0,1,,0,
50569868,9037193,13,0,1,0,0,1,,0,
50572475,8027279,1,1,0,0,0,1,,0,
50575504,6592398,41,0,1,0,0,1,,0,
50587754,7855598,47,0,1,0,0,1,,0,
50587754,7855598,49,0,1,0,0,1,,0,
50588090,8372669,25,0,1,0,0,1,,0,
50590205,8641776,99,0,1,0,0,1,,0,
50598178,6908588,18,0,1,0,0,1,,0,
50600764,7422837,63,0,1,0,0,1,,0,
50601742,8052312,1,1,0,0,0,1,,0,
50602475,3730754,69968,0,0,0,1,1,,1,
50603616,3018014,33,0,1,0,0,1,,0,
50603616,3018014,33,0,1,0,0,1,,0,
50605020,2166823,12026,0,0,1,0,1,,1,
50605193,9612382,52,0,1,0,0,1,,0,
50612265,1578222,732,0,1,0,0,1,,0,
50612937,1953800,8876,0,0,1,0,1,,1,
50621777,7296303,361,0,1,0,0,1,,0,
50644206,2057091,3160,0,0,1,0,1,,1,
50645295,284240,344480,0,0,0,1,1,,1,
50649933,1018659,19525,0,0,1,0,1,,1,
50659367,5799287,353,0,1,0,0,1,,0,
50661170,7398216,21,0,1,0,0,1,,0,
50662596,7124477,1,1,0,0,0,1,,0,
50667996,6027453,67,0,1,0,0,1,,0,
50667996,6027453,67,0,1,0,0,1,,0,
50668136,9250422,33,0,1,0,0,1,,0,
50671458,3290339,9235,0,0,1,0,1,,1,
50671571,3001970,1143,0,0,1,0,1,,0,
50673085,9443618,1524,0,0,1,0,1,,0,
50674163,4273712,132,0,1,0,0,1,,0,
50676314,8427457,66,0,1,0,0,1,,0,
50691757,8202914,11,0,1,0,0,1,,0,
50692499,6690797,34,0,1,0,0,1,,0,
50698903,9897283,1,1,0,0,0,1,,0,
50709625,311063,1367,0,0,1,0,1,,0,
50709625,311063,1529,0,0,1,0,1,,0,
50711254,9900657,19,0,1,0,0,1,,0,
50714488,7743608,21,0,1,0,0,1,,0,
50714488,7743608,21,0,1,0,0,1,,0,
50717768,9087215,53,0,1,0,0,1,,0,
50717768,9087215,53,0,1,0,0,1,,0,
50718749,8875173,1,1,0,0,0,1,,0,
50720725,9695604,1285,0,0,1,0,1,,0,
50724162,9398617,17,0,1,0,0,1,,0,
50724887,9904191,13,0,1,0,0,1,,0,
50740730,939213,18140,0,0,1,0,1,,1,
50740730,939213,18140,0,0,1,0,1,,1,
50747938,7437255,11,0,1,0,0,1,,0,
50749674,5990948,71,0,1,0,0,1,,0,
50753149,9521908,21,0,1,0,0,1,,0,
50758625,9004360,147,0,1,0,0,1,,0,
50758970,9724010,1,1,0,0,0,1,,0,
50763708,6287771,526,0,1,0,0,1,,0,
50766068,5858851,8573,0,0,1,0,1,,1,
50770322,4625903,2421,0,0,1,0,1,,1,
50772676,5404074,48,0,1,0,0,1,,0,
50773152,9868653,1,1,0,0,0,1,,0,
50773152,9868653,1,1,0,0,0,1,,0,
50777307,9889569,9,1,0,0,0,1,,0,
50781849,9917992,115,0,1,0,0,1,,0,
50781849,9917992,115,0,1,0,0,1,,0,
50783076,2724342,668,0,1,0,0,1,,0,
50790870,1081110,52353,0,0,0,1,1,,1,
50791826,1101893,4997,0,0,1,0,1,,1,
50792965,9836252,29,0,1,0,0,1,,0,
50793464,9750247,25,0,1,0,0,1,,0,
50794253,9832223,1,1,0,0,0,1,,0,
50800431,9774523,15,0,1,0,0,1,,0,
50801566,8331974,13,0,1,0,0,1,,0,
50801700,4024435,1,1,0,0,0,1,,0,
50801862,2336654,167809,0,0,0,1,1,,1,
50801862,2336654,167809,0,0,0,1,1,,1,
50802860,9926152,1,1,0,0,0,1,,0,
50808599,9927941,1,1,0,0,0,1,,0,
50810658,4009174,27,0,1,0,0,1,,0,
50826155,9828060,3,1,0,0,0,1,,0,
50832193,9791481,31,0,1,0,0,1,,0,
50834254,7725876,17,0,1,0,0,1,,0,
50834323,8372669,67,0,1,0,0,1,,0,
50834951,9935345,1,1,0,0,0,1,,0,
50838119,6247066,344,0,1,0,0,1,,0,
50840423,695364,38946,0,0,0,1,1,,1,
50841888,2831903,77,0,1,0,0,1,,0,
50848229,2089373,835,0,1,0,0,1,,0,
50853305,7483408,170,0,1,0,0,1,,0,
50857205,2207579,11,0,1,0,0,1,,0,
50859808,1378365,121,0,1,0,0,1,,0,
50866716,5061000,4408,0,0,1,0,1,,1,
50870210,631803,7502,0,0,1,0,1,,1,
50872314,9754226,27,0,1,0,0,1,,0,
50873143,9841007,431,0,1,0,0,1,,0,
50873447,7710049,509,0,1,0,0,1,,0,
50876980,2413303,45398,0,0,0,1,1,,1,
50877137,8165315,1,1,0,0,0,1,,0,
50877137,8165315,1,1,0,0,0,1,,0,
50877547,9075194,1,1,0,0,0,1,,0,
50877741,6884274,1097,0,0,1,0,1,,0,
50887109,9421072,335,0,1,0,0,1,,0,
50892310,214790,64172,0,0,0,1,1,,1,
50898574,6874202,53,0,1,0,0,1,,0,
50899435,3133418,2918,0,0,1,0,1,,1,
50899961,9277530,56,0,1,0,0,1,,0,
50902361,7763544,70,0,1,0,0,1,,0,
50903475,7950472,125,0,1,0,0,1,,0,
50903963,3265796,619,0,1,0,0,1,,0,
50905458,3738171,364,0,1,0,0,1,,0,
50909116,9945201,31,0,1,0,0,1,,0,
50909148,9864709,134,0,1,0,0,1,,0,
50910374,7322437,147,0,1,0,0,1,,0,
50916497,7163803,171,0,1,0,0,1,,0,
50919653,7608463,71,0,1,0,0,1,,0,
50922017,1385614,6391,0,0,1,0,1,,1,
50922893,2839454,1,1,0,0,0,1,,0,
50925446,9608718,1068,0,0,1,0,1,,0,
50940116,283366,89930,0,0,0,1,1,,1,
50941810,5595176,11,0,1,0,0,1,,0,
50943681,5841823,1,1,0,0,0,1,,0,
50947029,9506836,57,0,1,0,0,1,,0,
50953337,591487,13515,0,0,1,0,1,,1,
50954323,7697209,1295,0,0,1,0,1,,0,
50961020,7358171,1,1,0,0,0,1,,0,
50961755,9971329,1,1,0,0,0,1,,0,
50971897,9620092,1,1,0,0,0,1,,0,
50972531,9928929,1,1,0,0,0,1,,0,
50979110,9975799,1,1,0,0,0,1,,0,
50983838,9182843,1,1,0,0,0,1,,0,
50985170,9977574,1,1,0,0,0,1,,0,
50985372,5233410,81944,0,0,0,1,1,,1,
50986858,9977677,1,1,0,0,0,1,,0,
50988691,7549437,21,0,1,0,0,1,,0,
50988691,7549437,9,1,0,0,0,1,,0,
50997485,7155440,1251,0,0,1,0,1,,0,
51010280,53897,60723,0,0,0,1,1,,1,
51013301,6692758,11,0,1,0,0,1,,0,
51017594,6623783,23,0,1,0,0,1,,0,
51020659,9674272,45,0,1,0,0,1,,0,
51022848,8583692,167,0,1,0,0,1,,0,
51025291,310726,34635,0,0,0,1,1,,1,
51025306,8434189,222,0,1,0,0,1,,0,
51025306,8434189,374,0,1,0,0,1,,0,
51025306,8434189,222,0,1,0,0,1,,0,
51028441,8090887,363,0,1,0,0,1,,0,
51031754,4298200,2909,0,0,1,0,1,,1,
51035324,3083804,53,0,1,0,0,1,,0,
51035324,3083804,53,0,1,0,0,1,,0,
51035575,9924805,11,0,1,0,0,1,,0,
51037977,11204066,643,0,1,0,0,1,,0,
51038684,9993163,1,1,0,0,0,1,,0,
51043505,9970910,11,0,1,0,0,1,,0,
51046018,9973250,15,0,1,0,0,1,,0,
51046018,9973250,15,0,1,0,0,1,,0,
51046820,9295807,125,0,1,0,0,1,,0,
51049790,1708619,952,0,1,0,0,1,,0,
51052317,7788192,11,0,1,0,0,1,,0,
51054388,4909087,96217,0,0,0,1,1,,1,
51059799,473141,453,0,1,0,0,1,,0,
51085796,360060,7897,0,0,1,0,1,,1,
51087608,1554386,15684,0,0,1,0,1,,1,
51089093,10000679,3,1,0,0,0,1,,0,
51094019,10008808,1,1,0,0,0,1,,0,
51095377,9914287,11,0,1,0,0,1,,0,
51098617,8077873,183,0,1,0,0,1,,0,
51099029,2052085,2860,0,0,1,0,1,,1,
51100013,10010447,11,0,1,0,0,1,,0,
51109966,8866053,217,0,1,0,0,1,,0,
51113306,2704870,35,0,1,0,0,1,,0,
51113306,2704870,35,0,1,0,0,1,,0,
51117723,2827823,65363,0,0,0,1,1,,1,
51124320,1256452,156340,0,0,0,1,1,,1,
51126394,5611211,51,0,1,0,0,1,,0,
51128385,8146571,1304,0,0,1,0,1,,0,
51128450,562646,901,0,1,0,0,1,,0,
51128946,9210958,27,0,1,0,0,1,,0,
51129773,9912193,13,0,1,0,0,1,,0,
51133637,9055744,35,0,1,0,0,1,,0,
51136854,6825123,11,0,1,0,0,1,,0,
51141788,10022935,1,1,0,0,0,1,,0,
51142182,2133505,575,0,1,0,0,1,,0,
51154329,8626433,11,0,1,0,0,1,,0,
51155232,230780,2067,0,0,1,0,1,,1,
51157258,345859,8649,0,0,1,0,1,,1,
51162201,263832,6653,0,0,1,0,1,,1,
51166779,5117953,1955,0,0,1,0,1,,0,
51169373,2827823,65363,0,0,0,1,1,,1,
51175479,4008043,103,0,1,0,0,1,,0,
51177849,9503840,33,0,1,0,0,1,,0,
51184884,9804285,135,0,1,0,0,1,,0,
51184884,9804285,135,0,1,0,0,1,,0,
51185620,9405154,936,0,1,0,0,1,,0,
51193837,7774824,338,0,1,0,0,1,,0,
51198613,10039095,1,1,0,0,0,1,,0,
51204239,1841839,37993,0,0,0,1,1,,1,
51204727,7510657,3753,0,0,1,0,1,,1,
51208585,3978545,12787,0,0,1,0,1,,1,
51216468,9322817,1,1,0,0,0,1,,0,
51219634,10045021,1,1,0,0,0,1,,0,
51223484,5540925,363,0,1,0,0,1,,0,
51223699,8660721,263,0,1,0,0,1,,0,
51224512,10046761,1,1,0,0,0,1,,0,
51225269,9245254,203,0,1,0,0,1,,0,
51231866,9930221,33,0,1,0,0,1,,0,
51232051,3050510,21,0,1,0,0,1,,0,
51234173,10050017,1,1,0,0,0,1,,0,
51234185,3050510,21,0,1,0,0,1,,0,
51234185,3050510,21,0,1,0,0,1,,0,
51234755,7458788,239,0,1,0,0,1,,0,
51237770,10051338,11,0,1,0,0,1,,0,
51245146,7609665,359,0,1,0,0,1,,0,
51246703,7570833,536,0,1,0,0,1,,0,
51249393,3470178,34704,0,0,0,1,1,,1,
51254139,8608653,101,0,1,0,0,1,,0,
51254344,10056055,1,1,0,0,0,1,,0,
51258841,2273197,103,0,1,0,0,1,,0,
51261931,822256,2580,0,0,1,0,1,,1,
51261931,822256,2580,0,0,1,0,1,,1,
51262848,6198018,41,0,1,0,0,1,,0,
51267788,4969114,334,0,1,0,0,1,,0,
51267788,4969114,334,0,1,0,0,1,,0,
51268258,5403887,151,0,1,0,0,1,,0,
51272562,936310,5918,0,0,1,0,1,,1,
51277566,7734643,394,0,1,0,0,1,,0,
51279934,9980458,5,1,0,0,0,1,,0,
51283144,8010618,11,0,1,0,0,1,,0,
51292831,9927177,59,0,1,0,0,1,,0,
51296007,9974904,23,0,1,0,0,1,,0,
51300483,3867949,87,0,1,0,0,1,,0,
51302039,9133555,23,0,1,0,0,1,,0,
51302403,3911233,1927,0,0,1,0,1,,0,
51305395,11204066,643,0,1,0,0,1,,0,
51307999,3183592,692,0,1,0,0,1,,0,
51313592,4539151,51,0,1,0,0,1,,0,
51314214,5078501,655,0,1,0,0,1,,0,
51320825,9411432,1,1,0,0,0,1,,0,
51322370,10075207,11,0,1,0,0,1,,0,
51323370,3111448,1072,0,0,1,0,1,,0,
51324042,6943762,2163,0,0,1,0,1,,1,
51324879,10063825,1,1,0,0,0,1,,0,
51326430,4934150,1904,0,0,1,0,1,,0,
51327207,5348673,317,0,1,0,0,1,,0,
51342419,2827823,66770,0,0,0,1,1,,1,
51343926,10082444,11,0,1,0,0,1,,0,
51348690,6815472,429,0,1,0,0,1,,0,
51352205,10080061,1,1,0,0,0,1,,0,
51356644,1594810,11,0,1,0,0,1,,0,
51361335,10084805,1,1,0,0,0,1,,0,
51362209,7359944,14,0,1,0,0,1,,0,
51370906,1480275,684,0,1,0,0,1,,0,
51370984,238074,1013,0,0,1,0,1,,0,
51371426,990231,66,0,1,0,0,1,,0,
51372300,3874623,18651,0,0,1,0,1,,1,
51372897,9906036,11,0,1,0,0,1,,0,
51375282,8894489,87,0,1,0,0,1,,0,
51377423,8146744,103,0,1,0,0,1,,0,
51379445,10041034,23,0,1,0,0,1,,0,
51380794,8968927,33,0,1,0,0,1,,0,
51381422,5540925,615,0,1,0,0,1,,0,
51382320,9101721,802,0,1,0,0,1,,0,
51382719,9295807,149,0,1,0,0,1,,0,
51383047,2938526,1683,0,0,1,0,1,,0,
51389825,2573061,9843,0,0,1,0,1,,1,
51390332,529829,1664,0,0,1,0,1,,0,
51390853,4543893,57,0,1,0,0,1,,0,
51391070,2461957,4954,0,0,1,0,1,,1,
51391340,5466895,113,0,1,0,0,1,,0,
51393975,4034534,124,0,1,0,0,1,,0,
51393975,4034534,124,0,1,0,0,1,,0,
51394149,5630778,9794,0,0,1,0,1,,1,
51406409,5234642,1060,0,0,1,0,1,,0,
51411334,3731614,9732,0,0,1,0,1,,1,
51412856,6104959,33,0,1,0,0,1,,0,
51428651,4932528,843,0,1,0,0,1,,0,
51430025,10106779,1,1,0,0,0,1,,0,
51431324,10107684,1,1,0,0,0,1,,0,
51438667,8135581,49,0,1,0,0,1,,0,
51443433,10110902,3,1,0,0,0,1,,0,
51446631,10111929,1,1,0,0,0,1,,0,
51447796,9142719,1,1,0,0,0,1,,0,
51456383,4896472,172,0,1,0,0,1,,0,
51457586,4583809,1,1,0,0,0,1,,0,
51460023,1566221,142245,0,0,0,1,1,,1,
51460926,9968486,1202,0,0,1,0,1,,0,
51465190,2956631,36,0,1,0,0,1,,0,
51465190,2956631,36,0,1,0,0,1,,0,
51466095,9871094,534,0,1,0,0,1,,0,
51468284,2755131,17905,0,0,1,0,1,,1,
51476018,3157076,15722,0,0,1,0,1,,1,
51476071,9801830,1338,0,0,1,0,1,,0,
51476377,271012,4360,0,0,1,0,1,,1,
51482900,9881276,93,0,1,0,0,1,,0,
51484081,168179,15941,0,0,1,0,1,,1,
51491063,10098078,1,1,0,0,0,1,,0,
51497346,4167623,401,0,1,0,0,1,,0,
51497870,8306732,70,0,1,0,0,1,,0,
51499205,8641022,223,0,1,0,0,1,,0,
51502069,2505186,2053,0,0,1,0,1,,1,
51507726,4289616,165,0,1,0,0,1,,0,
51518768,9405154,1070,0,0,1,0,1,,0,
51525372,1801072,3641,0,0,1,0,1,,1,
51533670,10059211,249,0,1,0,0,1,,0,
51538531,10047682,103,0,1,0,0,1,,0,
51538953,10139014,1,1,0,0,0,1,,0,
51538953,10139014,1,1,0,0,0,1,,0,
51542905,10105022,11,0,1,0,0,1,,0,
51548923,5233410,87521,0,0,0,1,1,,1,
51548923,5233410,87521,0,0,0,1,1,,1,
51548994,10002294,397,0,1,0,0,1,,0,
51554803,10039713,1,1,0,0,0,1,,0,
51555348,4083028,199,0,1,0,0,1,,0,
51559954,10044645,11,0,1,0,0,1,,0,
51564360,3325710,47,0,1,0,0,1,,0,
51570449,5862071,28607,0,0,0,1,1,,1,
51571736,9772691,189,0,1,0,0,1,,0,
51573405,6243352,1236,0,0,1,0,1,,0,
51575337,6036603,11,0,1,0,0,1,,0,
51578999,5723098,5043,0,0,1,0,1,,1,
51580662,4033845,127,0,1,0,0,1,,0,
51582717,7483494,2736,0,0,1,0,1,,1,
51585880,5441537,170,0,1,0,0,1,,0,
51590187,1534898,1266,0,0,1,0,1,,0,
51590187,1534898,1266,0,0,1,0,1,,0,
51591154,8399000,138,0,1,0,0,1,,0,
51598497,2029625,1507,0,0,1,0,1,,0,
51598867,10022547,11,0,1,0,0,1,,0,
51602152,2017023,33,0,1,0,0,1,,0,
51602626,8727945,93,0,1,0,0,1,,0,
51602785,3066714,3707,0,0,1,0,1,,1,
51613701,6529212,7481,0,0,1,0,1,,1,
51614077,10020360,127,0,1,0,0,1,,0,
51616675,7086610,5,1,0,0,0,1,,0,
51618660,9847726,17,0,1,0,0,1,,0,
51618660,9847726,17,0,1,0,0,1,,0,
51618742,4279950,127,0,1,0,0,1,,0,
51622325,6370575,1,1,0,0,0,1,,0,
51622659,10155888,1,1,0,0,0,1,,0,
51624234,10150155,1,1,0,0,0,1,,0,
51624906,10151092,1,1,0,0,0,1,,0,
51624906,10151092,1,1,0,0,0,1,,0,
51625270,4485127,203,0,1,0,0,1,,0,
51630564,1257965,2859,0,0,1,0,1,,1,
51634016,1614428,1774,0,0,1,0,1,,0,
51634016,1614428,1774,0,0,1,0,1,,0,
51634016,1614428,1774,0,0,1,0,1,,0,
51634567,7429447,27180,0,0,0,1,1,,1,
51641957,7054473,11,0,1,0,0,1,,0,
51648236,8795196,3,1,0,0,0,1,,0,
51650019,8604832,21,0,1,0,0,1,,0,
51650750,9659003,1,1,0,0,0,1,,0,
51657192,10171823,1,1,0,0,0,1,,0,
51664866,3982672,1975,0,0,1,0,1,,0,
51674196,106159,71230,0,0,0,1,1,,1,
51683662,9577990,11,0,1,0,0,1,,0,
51685665,7644562,805,0,1,0,0,1,,0,
51686213,9506712,131,0,1,0,0,1,,0,
51700211,7445409,147,0,1,0,0,1,,0,
51700476,209103,199612,0,0,0,1,1,,1,
51704587,2463854,11,0,1,0,0,1,,0,
51704604,10165899,16,0,1,0,0,1,,0,
51711090,1126841,224823,0,0,0,1,1,,1,
51711117,10163094,1,1,0,0,0,1,,0,
51717771,641249,22816,0,0,0,1,1,,1,
51720111,5715935,36,0,1,0,0,1,,0,
51725057,6082859,71,0,1,0,0,1,,0,
51726263,7429447,27500,0,0,0,1,1,,1,
51731017,8409599,107,0,1,0,0,1,,0,
51735803,4966750,61,0,1,0,0,1,,0,
51737227,256970,63694,0,0,0,1,1,,1,
51741088,3730754,64443,0,0,0,1,1,,1,
51749438,5496973,39006,0,0,0,1,1,,1,
51751335,6061311,24,0,1,0,0,1,,0,
51766183,6858459,396,0,1,0,0,1,,0,
51768013,5802133,115,0,1,0,0,1,,0,
51771612,10204325,3,1,0,0,0,1,,0,
51775903,8306666,1636,0,0,1,0,1,,0,
51778668,2709407,53,0,1,0,0,1,,0,
51779244,1263837,2683,0,0,1,0,1,,1,
51779717,4582876,845,0,1,0,0,1,,0,
51780631,10206815,1,1,0,0,0,1,,0,
51783676,9946112,59,0,1,0,0,1,,0,
51790353,2650249,8521,0,0,1,0,1,,1,
51796561,5831227,13,0,1,0,0,1,,0,
51796801,10211170,13,0,1,0,0,1,,0,
51802561,7235774,751,0,1,0,0,1,,0,
51803132,7398216,13,0,1,0,0,1,,0,
51804927,6784286,25,0,1,0,0,1,,0,
51808256,9009048,93,0,1,0,0,1,,0,
51809723,7763149,183,0,1,0,0,1,,0,
51809788,7510657,6182,0,0,1,0,1,,1,
51815171,10217227,3,1,0,0,0,1,,0,
51821665,10159792,39,0,1,0,0,1,,0,
51822612,122005,62174,0,0,0,1,1,,1,
51825082,7909533,1,1,0,0,0,1,,0,
51826446,3483203,19526,0,0,1,0,1,,1,
51830574,9911090,33,0,1,0,0,1,,0,
51834674,7425263,1,1,0,0,0,1,,0,
51836550,7725876,27,0,1,0,0,1,,0,
51838987,10223939,1,1,0,0,0,1,,0,
51841845,1624681,520,0,1,0,0,1,,0,
51845166,8390068,957,0,1,0,0,1,,0,
51846048,211160,26723,0,0,0,1,1,,1,
51851505,2475470,1122,0,0,1,0,1,,0,
51854961,3187077,857,0,1,0,0,1,,0,
51867044,10231463,33,0,1,0,0,1,,0,
51868927,2654470,438,0,1,0,0,1,,0,
51868927,2654470,438,0,1,0,0,1,,0,
51870776,10195696,3,1,0,0,0,1,,0,
51871021,1443182,1192,0,0,1,0,1,,0,
51874339,7844128,1,1,0,0,0,1,,0,
51887851,8268422,23,0,1,0,0,1,,0,
51896840,7867665,315,0,1,0,0,1,,0,
51903573,460084,4042,0,0,1,0,1,,1,
51905661,6451739,3,1,0,0,0,1,,0,
51906164,4578027,1,1,0,0,0,1,,0,
51910076,8077972,199,0,1,0,0,1,,0,
51917335,6790326,650,0,1,0,0,1,,0,
51925736,2095534,10296,0,0,1,0,1,,1,
51931941,8462962,447,0,1,0,0,1,,0,
51935672,1566221,143923,0,0,0,1,1,,1,
51940395,7964527,75132,0,0,0,1,1,,1,
51941487,10203274,1,1,0,0,0,1,,0,
51944427,6172447,811,0,1,0,0,1,,0,
51946093,2550766,677,0,1,0,0,1,,0,
51947680,5715935,128,0,1,0,0,1,,0,
51949296,8048750,180,0,1,0,0,1,,0,
51957679,4837103,1333,0,0,1,0,1,,0,
51958482,8189958,11,0,1,0,0,1,,0,
51959718,10257275,1,1,0,0,0,1,,0,
51959751,707111,164265,0,0,0,1,1,,1,
51961843,6148228,96,0,1,0,0,1,,0,
51962482,6920044,23,0,1,0,0,1,,0,
51963406,295783,85310,0,0,0,1,1,,1,
51966694,7000929,36,0,1,0,0,1,,0,
51967106,6460660,71,0,1,0,0,1,,0,
51967580,2045952,407,0,1,0,0,1,,0,
51972346,9549034,1,1,0,0,0,1,,0,
51972474,812183,19699,0,0,1,0,1,,1,
51972988,2064917,123,0,1,0,0,1,,0,
51978390,2943403,18381,0,0,1,0,1,,1,
51978772,7961110,133,0,1,0,0,1,,0,
51979125,5903475,25,0,1,0,0,1,,0,
51979380,9438566,502,0,1,0,0,1,,0,
51979789,10147437,1,1,0,0,0,1,,0,
51985705,6629589,379,0,1,0,0,1,,0,
51994561,9402741,463,0,1,0,0,1,,0,
51995941,3033864,59,0,1,0,0,1,,0,
52000193,10268526,1,1,0,0,0,1,,0,
52001920,10208446,1,1,0,0,0,1,,0,
52006642,2597114,4474,0,0,1,0,1,,1,
52009081,10028058,235,0,1,0,0,1,,0,
52009875,1133876,1,1,0,0,0,1,,0,
52013856,5821627,51,0,1,0,0,1,,0,
52017480,8772608,31,0,1,0,0,1,,0,
52017874,1453235,51,0,1,0,0,1,,0,
52022824,5561605,13914,0,0,1,0,1,,1,
52026906,7120475,2247,0,0,1,0,1,,1,
52029896,10277198,3,1,0,0,0,1,,0,
52031633,6209758,55,0,1,0,0,1,,0,
52032970,10118061,15,0,1,0,0,1,,0,
52033266,7563449,192,0,1,0,0,1,,0,
52038315,5282407,361,0,1,0,0,1,,0,
52038398,2079303,67394,0,0,0,1,1,,1,
52046713,5497241,185,0,1,0,0,1,,0,
52049740,2766176,106711,0,0,0,1,1,,1,
