Id,UserId,Reputation,New,Low-Reputed,Established,Trusted,RollbackByOwner,,EditPrevilege,,
51220474,2946329,26728,0,0,0,1,0,,,,
51223409,9305398,3408,0,0,1,0,0,,,,
51224473,2548147,6610,0,0,1,0,0,,,,
51225430,2664350,9533,0,0,1,0,0,,,,
51225860,2805305,28686,0,0,0,1,0,,,,
51230826,472495,15259,0,0,1,0,0,,,,
51233777,295783,83916,0,0,0,1,0,,,,
51245207,6296561,8778,0,0,1,0,0,,,,
51247635,137650,26720,0,0,0,1,0,,,,
51251974,4478047,8212,0,0,1,0,0,,,,
51257504,205207,6179,0,0,1,0,0,,,,
51264320,5494370,3044,0,0,1,0,0,,,,
51264481,1062281,4179,0,0,1,0,0,,,,
51267351,5315974,24592,0,0,0,1,0,,,,
51282915,525036,6737,0,0,1,0,0,,,,
51287224,1402846,7563,0,0,1,0,0,,,,
51294855,1033581,15904,0,0,1,0,0,,,,
51297193,3744304,15277,0,0,1,0,0,,,,
51298124,295783,84231,0,0,0,1,0,,,,
51305395,6296561,16842,0,0,1,0,0,,,,
51306414,6375113,4211,0,0,1,0,0,,,,
51312368,1159478,181357,0,0,0,1,0,,,,
51312370,19068,621179,0,0,0,1,0,,,,
51313599,7733418,9100,0,0,1,0,0,,,,
51315542,1136211,83225,0,0,0,1,0,,,,
51316499,469080,4402,0,0,1,0,0,,,,
51316499,469080,4402,0,0,1,0,0,,,,
51317717,5729579,2007,0,0,1,0,0,,,,
51319059,6059313,2360,0,0,1,0,0,,,,
51327442,9209546,50283,0,0,0,1,0,,,,
51328701,1226963,224312,0,0,0,1,0,,,,
51329137,3000206,16539,0,0,1,0,0,,,,
51338107,4774918,13211,0,0,1,0,0,,,,
51338803,2141621,14517,0,0,1,0,0,,,,
51339938,5260024,39575,0,0,0,1,0,,,,
51343023,5958455,15114,0,0,1,0,0,,,,
51348308,3074564,24212,0,0,0,1,0,,,,
51349254,4099593,29616,0,0,0,1,0,,,,
51349561,4497050,28795,0,0,0,1,0,,,,
51351626,149341,1,1,0,0,0,0,,,,
51356392,66686,46785,0,0,0,1,0,,,,
51358101,3270037,4040,0,0,1,0,0,,,,
51359885,3956566,1,1,0,0,0,0,,,,
51363777,5448626,27765,0,0,0,1,0,,,,
51376312,3956566,1,1,0,0,0,0,,,,
51379445,5448626,27765,0,0,0,1,0,,,,
51381016,472495,16987,0,0,1,0,0,,,,
51383002,734069,269939,0,0,0,1,0,,,,
51383618,476,383408,0,0,0,1,0,,,,
51388393,65863,311365,0,0,0,1,0,,,,
51388735,2141621,14727,0,0,1,0,0,,,,
51413073,3773011,19258,0,0,1,0,0,,,,
51418405,109122,42119,0,0,0,1,0,,,,
51418633,5277820,7298,0,0,1,0,0,,,,
51418633,5277820,7298,0,0,1,0,0,,,,
51419357,3956566,1,1,0,0,0,0,,,,
51423473,505088,504533,0,0,0,1,0,,,,
51427204,4774918,13254,0,0,1,0,0,,,,
51430030,1126841,222133,0,0,0,1,0,,,,
51434582,4157124,2431,0,0,1,0,0,,,,
51440591,8751754,9539,0,0,1,0,0,,,,
51441314,2308683,68310,0,0,0,1,0,,,,
51444628,466862,55570,0,0,0,1,0,,,,
51457674,1848654,47660,0,0,0,1,0,,,,
51458149,4099593,29362,0,0,0,1,0,,,,
51460496,51242,2820,0,0,1,0,0,,,,
51461048,2310830,65548,0,0,0,1,0,,,,
51461177,472495,15397,0,0,1,0,0,,,,
51465095,2194470,12640,0,0,1,0,0,,,,
51473154,1226963,225022,0,0,0,1,0,,,,
51481149,7964527,68923,0,0,0,1,0,,,,
51481864,734069,270595,0,0,0,1,0,,,,
51482900,6296561,12719,0,0,1,0,0,,,,
51482913,1033581,19507,0,0,1,0,0,,,,
51485601,3002139,40023,0,0,0,1,0,,,,
51486166,734069,270690,0,0,0,1,0,,,,
51500875,2227743,60273,0,0,0,1,0,,,,
51501549,205233,13417,0,0,1,0,0,,,,
51505093,5260024,41046,0,0,0,1,0,,,,
51506478,1415724,80926,0,0,0,1,0,,,,
51512661,545127,28362,0,0,0,1,0,,,,
51517906,681865,59082,0,0,0,1,0,,,,
51518029,542251,18022,0,0,1,0,0,,,,
51521625,1033581,19507,0,0,1,0,0,,,,
51528708,514087,3266,0,0,1,0,0,,,,
51529052,19679,162804,0,0,0,1,0,,,,
51530657,1426539,4130,0,0,1,0,0,,,,
51536157,3731614,9852,0,0,1,0,0,,,,
51536157,3731614,9852,0,0,1,0,0,,,,
51539527,660921,17468,0,0,1,0,0,,,,
51542905,3001761,75403,0,0,0,1,0,,,,
51553127,1033581,19747,0,0,1,0,0,,,,
51559897,330315,270103,0,0,0,1,0,,,,
51560072,2587435,139576,0,0,0,1,0,,,,
51568383,9515207,36075,0,0,0,1,0,,,,
51573104,707111,163046,0,0,0,1,0,,,,
51574212,6717178,3589,0,0,1,0,0,,,,
51575163,13860,34783,0,0,0,1,0,,,,
51579557,1393766,90848,0,0,0,1,0,,,,
51582091,7733418,9421,0,0,1,0,0,,,,
51582856,4099593,29272,0,0,0,1,0,,,,
51586373,2011147,23986,0,0,0,1,0,,,,
51586958,584192,52356,0,0,0,1,0,,,,
51590390,100297,718257,0,0,0,1,0,,,,
51592817,502381,31020,0,0,0,1,0,,,,
51599958,8620333,45292,0,0,0,1,0,,,,
51601073,4284627,4204,0,0,1,0,0,,,,
51602626,839601,6431,0,0,1,0,0,,,,
51604568,3149020,17050,0,0,1,0,0,,,,
51604568,3149020,17050,0,0,1,0,0,,,,
51606763,5781745,3907,0,0,1,0,0,,,,
51609421,217408,282769,0,0,0,1,0,,,,
51613839,3001761,75491,0,0,0,1,0,,,,
51615508,7429447,27180,0,0,0,1,0,,,,
51618788,4284627,4214,0,0,1,0,0,,,,
51630204,1233251,13234,0,0,1,0,0,,,,
51632152,366904,199558,0,0,0,1,0,,,,
51638263,214143,2990,0,0,1,0,0,,,,
51644588,4916627,3181,0,0,1,0,0,,,,
51645533,817643,80378,0,0,0,1,0,,,,
51648249,584192,52356,0,0,0,1,0,,,,
51648443,874188,83784,0,0,0,1,0,,,,
51649487,1356107,14728,0,0,1,0,0,,,,
51650019,1009479,97104,0,0,0,1,0,,,,
51650400,2664350,9563,0,0,1,0,0,,,,
51654287,472495,16066,0,0,1,0,0,,,,
51654468,1048572,343129,0,0,0,1,0,,,,
51660560,4875631,12420,0,0,1,0,0,,,,
51661453,2850651,27800,0,0,0,1,0,,,,
51661796,3081018,54400,0,0,0,1,0,,,,
51664098,7076153,7163,0,0,1,0,0,,,,
51664102,7347699,4269,0,0,1,0,0,,,,
51665439,2991525,44437,0,0,0,1,0,,,,
51668940,1630171,130556,0,0,0,1,0,,,,
51671065,1402846,7611,0,0,1,0,0,,,,
51673074,1079354,78079,0,0,0,1,0,,,,
51673074,1079354,78079,0,0,0,1,0,,,,
51673469,1427878,70390,0,0,0,1,0,,,,
51681407,7131746,2937,0,0,1,0,0,,,,
51683104,5375403,9570,0,0,1,0,0,,,,
51684546,4099593,29616,0,0,0,1,0,,,,
51686234,5260024,42627,0,0,0,1,0,,,,
51689617,7429447,27369,0,0,0,1,0,,,,
51698325,1485872,25575,0,0,0,1,0,,,,
51710056,3730754,64183,0,0,0,1,0,,,,
51715661,6699433,4966,0,0,1,0,0,,,,
51717021,2372064,112987,0,0,0,1,0,,,,
51719421,1402846,7767,0,0,1,0,0,,,,
51719458,205207,6667,0,0,1,0,0,,,,
51720552,1915448,20081,0,0,0,1,0,,,,
51726066,4916627,3181,0,0,1,0,0,,,,
51727387,584518,99518,0,0,0,1,0,,,,
51731682,5779732,4654,0,0,1,0,0,,,,
51745647,3077495,11192,0,0,1,0,0,,,,
51747710,1033581,19747,0,0,1,0,0,,,,
51751493,1839655,2644,0,0,1,0,0,,,,
51753784,1491895,394148,0,0,0,1,0,,,,
51754572,215552,6487,0,0,1,0,0,,,,
51757048,19679,162804,0,0,0,1,0,,,,
51757402,2308683,69420,0,0,0,1,0,,,,
51763977,266143,102835,0,0,0,1,0,,,,
51771994,2947502,27930,0,0,0,1,0,,,,
51781671,472495,15427,0,0,1,0,0,,,,
51783464,5133585,54917,0,0,0,1,0,,,,
51784901,622310,121610,0,0,0,1,0,,,,
51789123,3617886,28176,0,0,0,1,0,,,,
51793855,14122,162890,0,0,0,1,0,,,,
51806819,1233251,13694,0,0,1,0,0,,,,
51810993,2057919,35520,0,0,0,1,0,,,,
51812451,472495,15437,0,0,1,0,0,,,,
51813172,1505939,103789,0,0,0,1,0,,,,
51817242,874188,83874,0,0,0,1,0,,,,
51824970,2069064,168467,0,0,0,1,0,,,,
51825934,5812455,5937,0,0,1,0,0,,,,
51826478,6622587,54631,0,0,0,1,0,,,,
51829039,469080,4422,0,0,1,0,0,,,,
51830738,8366499,2763,0,0,1,0,0,,,,
51832829,6622587,54631,0,0,0,1,0,,,,
51833098,3807729,31567,0,0,0,1,0,,,,
51833792,7725621,2612,0,0,1,0,0,,,,
51843060,584192,52944,0,0,0,1,0,,,,
51843690,2308683,69580,0,0,0,1,0,,,,
51847455,2664350,9588,0,0,1,0,0,,,,
51852249,472495,16651,0,0,1,0,0,,,,
51852249,472495,15588,0,0,1,0,0,,,,
51855836,19068,627763,0,0,0,1,0,,,,
51856006,1033581,19507,0,0,1,0,0,,,,
51856337,9209546,58227,0,0,0,1,0,,,,
51861471,6622587,54856,0,0,0,1,0,,,,
51864404,1033581,19507,0,0,1,0,0,,,,
51865004,131872,267519,0,0,0,1,0,,,,
51865894,1033581,19507,0,0,1,0,0,,,,
51866178,6634591,4614,0,0,1,0,0,,,,
51870705,472495,15437,0,0,1,0,0,,,,
51882676,100297,718257,0,0,0,1,0,,,,
51887061,5047996,17826,0,0,1,0,0,,,,
51890127,502381,31090,0,0,0,1,0,,,,
51893816,100297,669381,0,0,0,1,0,,,,
51894336,734069,273024,0,0,0,1,0,,,,
51895031,7328782,12907,0,0,1,0,0,,,,
51899889,674039,160229,0,0,0,1,0,,,,
51902100,3001761,75871,0,0,0,1,0,,,,
51903575,2141621,16132,0,0,1,0,0,,,,
51903748,4099593,29436,0,0,0,1,0,,,,
51904581,472495,15437,0,0,1,0,0,,,,
51912505,100297,718257,0,0,0,1,0,,,,
51915016,3740093,14547,0,0,1,0,0,,,,
51917569,995714,12915,0,0,1,0,0,,,,
51920312,8620333,49052,0,0,0,1,0,,,,
51923500,472495,15558,0,0,1,0,0,,,,
51923500,563532,23374,0,0,0,1,0,,,,
51930645,51685,35919,0,0,0,1,0,,,,
51931485,19679,162449,0,0,0,1,0,,,,
51931499,2218635,20981,0,0,0,1,0,,,,
51931698,19679,162449,0,0,0,1,0,,,,
51932556,6622587,55476,0,0,0,1,0,,,,
51938476,584192,51676,0,0,0,1,0,,,,
51938476,584192,52924,0,0,0,1,0,,,,
51939287,2756409,16113,0,0,1,0,0,,,,
51946093,563532,23294,0,0,0,1,0,,,,
51951296,4891738,43606,0,0,0,1,0,,,,
51953122,7429447,28705,0,0,0,1,0,,,,
51953410,15498,184169,0,0,0,1,0,,,,
51956884,62576,106620,0,0,0,1,0,,,,
51958903,1402846,7619,0,0,1,0,0,,,,
51959511,3558960,39470,0,0,0,1,0,,,,
51967125,469080,4470,0,0,1,0,0,,,,
51968025,2711488,147992,0,0,0,1,0,,,,
51970287,6296561,9244,0,0,1,0,0,,,,
51979401,2664350,9628,0,0,1,0,0,,,,
51985700,476,388181,0,0,0,1,0,,,,
51989732,472495,15588,0,0,1,0,0,,,,
51993926,2069064,170437,0,0,0,1,0,,,,
51996304,542251,18256,0,0,1,0,0,,,,
51997467,8620333,49685,0,0,0,1,0,,,,
51997600,3536236,12823,0,0,1,0,0,,,,
52002459,7429447,28870,0,0,0,1,0,,,,
52002697,466862,56798,0,0,0,1,0,,,,
52009267,4478047,8565,0,0,1,0,0,,,,
52009657,3730754,66995,0,0,0,1,0,,,,
52011116,2227743,57013,0,0,0,1,0,,,,
52013464,7429447,29196,0,0,0,1,0,,,,
52013856,6296561,12421,0,0,1,0,0,,,,
52018722,2308683,70393,0,0,0,1,0,,,,
52019105,3956566,1,1,0,0,0,0,,,,
52019478,7434365,10872,0,0,1,0,0,,,,
52026575,155423,135811,0,0,0,1,0,,,,
52027375,502381,31148,0,0,0,1,0,,,,
52035090,4826457,22617,0,0,0,1,0,,,,
52036031,472495,16066,0,0,1,0,0,,,,
52037371,2664350,9773,0,0,1,0,0,,,,
52039119,62576,106680,0,0,0,1,0,,,,
52046225,3702797,34110,0,0,0,1,0,,,,
52060821,1778421,19016,0,0,1,0,0,,,,
52071963,2057919,35670,0,0,0,1,0,,,,
52072869,2587435,142280,0,0,0,1,0,,,,
52075131,9225671,2791,0,0,1,0,0,,,,
52079412,66686,47756,0,0,0,1,0,,,,
52082862,2780943,8091,0,0,1,0,0,,,,
52082862,2780943,8091,0,0,1,0,0,,,,
52085117,2750492,19963,0,0,1,0,0,,,,
52085928,426242,11825,0,0,1,0,0,,,,
52087384,1415724,81435,0,0,0,1,0,,,,
52089745,2664350,9763,0,0,1,0,0,,,,
52090373,2087247,3018,0,0,1,0,0,,,,
52095306,707111,164721,0,0,0,1,0,,,,
52097143,466862,56918,0,0,0,1,0,,,,
52100503,2752520,3836,0,0,1,0,0,,,,
52102736,3731614,10779,0,0,1,0,0,,,,
52107765,1233251,11723,0,0,1,0,0,,,,
52108070,622310,122291,0,0,0,1,0,,,,
52116150,850848,78947,0,0,0,1,0,,,,
52117158,2664350,9763,0,0,1,0,0,,,,
52117158,2664350,9763,0,0,1,0,0,,,,
52120611,5698672,13577,0,0,1,0,0,,,,
52121773,3579910,4863,0,0,1,0,0,,,,
52122593,472495,15558,0,0,1,0,0,,,,
52126394,787480,23420,0,0,0,1,0,,,,
52127439,100297,702148,0,0,0,1,0,,,,
52131625,6245535,4952,0,0,1,0,0,,,,
52133848,6622587,56636,0,0,0,1,0,,,,
52134966,18157,73117,0,0,0,1,0,,,,
52141246,1226963,228644,0,0,0,1,0,,,,
52141649,2718801,2979,0,0,1,0,0,,,,
52142060,758133,21996,0,0,0,1,0,,,,
52146587,519413,232434,0,0,0,1,0,,,,
52147490,542251,18391,0,0,1,0,0,,,,
52149750,2564301,16460,0,0,1,0,0,,,,
52150223,1630171,132377,0,0,0,1,0,,,,
52150579,472495,15758,0,0,1,0,0,,,,
52153538,4157124,2449,0,0,1,0,0,,,,
52154176,4934172,1,1,0,0,0,0,,,,
52154994,2875563,16370,0,0,1,0,0,,,,
52158689,1033581,19507,0,0,1,0,0,,,,
52159187,9200675,3128,0,0,1,0,0,,,,
52168772,2227743,57326,0,0,0,1,0,,,,
52173809,2227743,57326,0,0,0,1,0,,,,
52178004,6622587,56939,0,0,0,1,0,,,,
52179355,3390419,4104,0,0,1,0,0,,,,
52179355,3390419,4104,0,0,1,0,0,,,,
52181838,479156,2600,0,0,1,0,0,,,,
52184007,707111,164721,0,0,0,1,0,,,,
52187486,4934172,1,1,0,0,0,0,,,,
52188454,3077495,12017,0,0,1,0,0,,,,
52191903,4342498,74770,0,0,0,1,0,,,,
52195472,874188,85262,0,0,0,1,0,,,,
52200267,584518,101961,0,0,0,1,0,,,,
52201109,964243,37438,0,0,0,1,0,,,,
52204253,1531124,82727,0,0,0,1,0,,,,
52218461,104349,429180,0,0,0,1,0,,,,
52227277,707111,165126,0,0,0,1,0,,,,
52229860,229044,173837,0,0,0,1,0,,,,
52233149,631803,10853,0,0,1,0,0,,,,
52236171,2664350,10011,0,0,1,0,0,,,,
52242585,8682794,1,1,0,0,0,0,,,,
52245623,2057919,35750,0,0,0,1,0,,,,
52246499,1033581,17966,0,0,1,0,0,,,,
52246949,2141621,16695,0,0,1,0,0,,,,
52247804,18907,24599,0,0,0,1,0,,,,
52250331,1767412,10291,0,0,1,0,0,,,,
52258456,519413,233014,0,0,0,1,0,,,,
52259255,560648,282123,0,0,0,1,0,,,,
52262005,472495,15856,0,0,1,0,0,,,,
52265263,1402846,7639,0,0,1,0,0,,,,
52272225,4099593,32237,0,0,0,1,0,,,,
52273459,168986,56926,0,0,0,1,0,,,,
52276860,1848654,50728,0,0,0,1,0,,,,
52280338,3730754,69550,0,0,0,1,0,,,,
52284886,3390419,4274,0,0,1,0,0,,,,
52293174,850848,80282,0,0,0,1,0,,,,
52298460,4478047,9088,0,0,1,0,0,,,,
52307668,7579547,10354,0,0,1,0,0,,,,
52312842,817643,83478,0,0,0,1,0,,,,
52319436,964243,37458,0,0,0,1,0,,,,
52321710,2357112,153251,0,0,0,1,0,,,,
52321976,4235784,13039,0,0,1,0,0,,,,
52325057,2664350,9793,0,0,1,0,0,,,,
52329826,1033581,17966,0,0,1,0,0,,,,
52330324,4099593,29764,0,0,0,1,0,,,,
52331133,6471538,5612,0,0,1,0,0,,,,
52331167,6296561,16842,0,0,1,0,0,,,,
52338491,4581301,18066,0,0,1,0,0,,,,
52342123,6622587,58312,0,0,0,1,0,,,,
52348117,62576,106926,0,0,0,1,0,,,,
52348990,4478047,8698,0,0,1,0,0,,,,
52350446,62576,106866,0,0,0,1,0,,,,
52365217,4099593,31245,0,0,0,1,0,,,,
52368242,5233410,94820,0,0,0,1,0,,,,
52370009,330315,277457,0,0,0,1,0,,,,
52372971,502381,31216,0,0,0,1,0,,,,
52373350,5059657,9619,0,0,1,0,0,,,,
52373918,266304,124043,0,0,0,1,0,,,,
52375135,4593267,57776,0,0,0,1,0,,,,
52380374,5221149,68198,0,0,0,1,0,,,,
52381282,4099593,29764,0,0,0,1,0,,,,
52384142,874188,85558,0,0,0,1,0,,,,
52384260,5291015,35915,0,0,0,1,0,,,,
52391190,298225,82325,0,0,0,1,0,,,,
52391790,472495,16388,0,0,1,0,0,,,,
52392245,270986,17505,0,0,1,0,0,,,,
52398502,1835379,49751,0,0,0,1,0,,,,
52401280,1222951,21459,0,0,0,1,0,,,,
52401920,563532,23419,0,0,0,1,0,,,,
52407026,783119,102360,0,0,0,1,0,,,,
52409584,244297,84401,0,0,0,1,0,,,,
52409794,57475,17451,0,0,1,0,0,,,,
52410319,1413395,71808,0,0,0,1,0,,,,
52414963,7328782,14456,0,0,1,0,0,,,,
52416449,6622587,59977,0,0,0,1,0,,,,
52417813,563532,23409,0,0,0,1,0,,,,
52417833,1033581,19507,0,0,1,0,0,,,,
52419009,1222951,21501,0,0,0,1,0,,,,
52420291,104349,431118,0,0,0,1,0,,,,
52422010,8495123,3358,0,0,1,0,0,,,,
52423808,472495,15675,0,0,1,0,0,,,,
52424434,3730754,71059,0,0,0,1,0,,,,
52425180,4759361,2375,0,0,1,0,0,,,,
52429037,189134,32249,0,0,0,1,0,,,,
52432268,1505074,3188,0,0,1,0,0,,,,
52435705,1687119,82874,0,0,0,1,0,,,,
52436040,5198140,3795,0,0,1,0,0,,,,
52436084,6890912,16314,0,0,1,0,0,,,,
52436582,563532,23409,0,0,0,1,0,,,,
52436757,472495,15675,0,0,1,0,0,,,,
52442181,2851632,8606,0,0,1,0,0,,,,
52445032,229044,173727,0,0,0,1,0,,,,
52447346,3776858,43031,0,0,0,1,0,,,,
52448796,5577765,26552,0,0,0,1,0,,,,
52455271,5655873,1,1,0,0,0,0,,,,
52456728,1169519,18122,0,0,1,0,0,,,,
52457144,472495,15675,0,0,1,0,0,,,,
52458464,4431643,2502,0,0,1,0,0,,,,
52458464,4431643,2502,0,0,1,0,0,,,,
52460389,1222951,21525,0,0,0,1,0,,,,
52470250,2805305,30648,0,0,0,1,0,,,,
52470353,9199167,5595,0,0,1,0,0,,,,
52471354,849891,41149,0,0,0,1,0,,,,
52486184,1687119,82974,0,0,0,1,0,,,,
52487567,5292302,15213,0,0,1,0,0,,,,
52487947,5211833,11729,0,0,1,0,0,,,,
52491148,13302,560262,0,0,0,1,0,,,,
52491453,1456376,19069,0,0,1,0,0,,,,
52494832,1889329,26197,0,0,0,1,0,,,,
52499632,502381,31266,0,0,0,1,0,,,,
52504781,3956566,1,1,0,0,0,0,,,,
52508274,1226963,231127,0,0,0,1,0,,,,
52509467,2208505,7349,0,0,1,0,0,,,,
52512592,6375113,4217,0,0,1,0,0,,,,
52513451,248567,6401,0,0,1,0,0,,,,
52513998,849891,41234,0,0,0,1,0,,,,
52516605,466862,57936,0,0,0,1,0,,,,
52517170,397817,7002,0,0,1,0,0,,,,
52520671,397817,6982,0,0,1,0,0,,,,
52520816,765226,9649,0,0,1,0,0,,,,
52522056,149341,1,1,0,0,0,0,,,,
52522873,2564301,16918,0,0,1,0,0,,,,
52524946,719186,68599,0,0,0,1,0,,,,
52528744,6890912,17554,0,0,1,0,0,,,,
52530499,2664350,10146,0,0,1,0,0,,,,
52535488,354577,51179,0,0,0,1,0,,,,
52543994,1033581,19507,0,0,1,0,0,,,,
52550690,6699433,5678,0,0,1,0,0,,,,
52551674,472495,15738,0,0,1,0,0,,,,
52555877,9209546,69257,0,0,0,1,0,,,,
52562107,1226963,231302,0,0,0,1,0,,,,
52571590,3956566,1,1,0,0,0,0,,,,
52573553,4909087,106441,0,0,0,1,0,,,,
52575206,758133,22036,0,0,0,1,0,,,,
52576091,2805305,30983,0,0,0,1,0,,,,
52579962,209259,39264,0,0,0,1,0,,,,
52580706,441757,28566,0,0,0,1,0,,,,
52580959,5157454,65423,0,0,0,1,0,,,,
52583580,6243352,4313,0,0,1,0,0,,,,
52584509,589259,60758,0,0,0,1,0,,,,
52585000,1033581,17966,0,0,1,0,0,,,,
52589074,2805305,30983,0,0,0,1,0,,,,
52593413,19679,162774,0,0,0,1,0,,,,
52596340,9209546,68907,0,0,0,1,0,,,,
52599411,1108891,60951,0,0,0,1,0,,,,
52601934,1033581,19507,0,0,1,0,0,,,,
52612601,372239,63046,0,0,0,1,0,,,,
52614468,2372064,115725,0,0,0,1,0,,,,
52615071,522444,260954,0,0,0,1,0,,,,
52621323,355230,63665,0,0,0,1,0,,,,
52633652,8620333,55523,0,0,0,1,0,,,,
52636446,472495,15758,0,0,1,0,0,,,,
52639343,62576,107329,0,0,0,1,0,,,,
52640619,2664350,9831,0,0,1,0,0,,,,
52645211,4667835,17324,0,0,1,0,0,,,,
52648754,472495,15758,0,0,1,0,0,,,,
52650029,584192,52572,0,0,0,1,0,,,,
52653531,7328782,15201,0,0,1,0,0,,,,
52654604,3043,309202,0,0,0,1,0,,,,
52658785,2664350,9831,0,0,1,0,0,,,,
52662855,8012646,10008,0,0,1,0,0,,,,
52665595,1848654,53850,0,0,0,1,0,,,,
52665744,2227743,58218,0,0,0,1,0,,,,
52666722,133203,14782,0,0,1,0,0,,,,
52680748,3975177,3979,0,0,1,0,0,,,,
52682163,1033581,19051,0,0,1,0,0,,,,
52684961,9209546,70917,0,0,0,1,0,,,,
52687082,5233410,97293,0,0,0,1,0,,,,
52690216,694576,57869,0,0,0,1,0,,,,
52691368,3210868,2764,0,0,1,0,0,,,,
52691368,3210868,2764,0,0,1,0,0,,,,
52692422,563532,23469,0,0,0,1,0,,,,
52696936,7734643,4519,0,0,1,0,0,,,,
52698797,2564301,16493,0,0,1,0,0,,,,
52699810,1033581,19505,0,0,1,0,0,,,,
52705404,2756409,15943,0,0,1,0,0,,,,
52705404,462627,129651,0,0,0,1,0,,,,
52709410,1875256,49100,0,0,0,1,0,,,,
52710058,1033581,19505,0,0,1,0,0,,,,
52711805,472495,15758,0,0,1,0,0,,,,
52713305,1033581,19505,0,0,1,0,0,,,,
52714444,5012099,3435,0,0,1,0,0,,,,
52714672,2664350,10116,0,0,1,0,0,,,,
52719114,5734311,5781,0,0,1,0,0,,,,
52720162,2564301,16538,0,0,1,0,0,,,,
52723696,2372064,116180,0,0,0,1,0,,,,
52730583,620382,15330,0,0,1,0,0,,,,
52732466,1615903,15697,0,0,1,0,0,,,,
52733173,1709587,64896,0,0,0,1,0,,,,
52741624,6890912,20639,0,0,0,1,0,,,,
52742959,131872,270008,0,0,0,1,0,,,,
52743208,1687119,84347,0,0,0,1,0,,,,
52743684,542251,18671,0,0,1,0,0,,,,
52745363,4875631,14141,0,0,1,0,0,,,,
52745860,3082296,5497,0,0,1,0,0,,,,
52745860,3082296,5497,0,0,1,0,0,,,,
52745862,472495,15796,0,0,1,0,0,,,,
52747527,1033581,19505,0,0,1,0,0,,,,
52748255,1440565,48412,0,0,0,1,0,,,,
52751258,1863229,199871,0,0,0,1,0,,,,
52752597,6451573,95318,0,0,0,1,0,,,,
52752597,1413395,72124,0,0,0,1,0,,,,
52753652,545127,30431,0,0,0,1,0,,,,
52756492,19679,162854,0,0,0,1,0,,,,
52758695,1033581,19505,0,0,1,0,0,,,,
52760856,1417694,7213,0,0,1,0,0,,,,
52767512,2457029,8207,0,0,1,0,0,,,,
52768681,2227743,58373,0,0,0,1,0,,,,
52769184,719186,68754,0,0,0,1,0,,,,
52772743,4386427,19294,0,0,1,0,0,,,,
52777994,397817,7072,0,0,1,0,0,,,,
52781033,472495,15796,0,0,1,0,0,,,,
52786930,3404097,10932,0,0,1,0,0,,,,
52789434,466862,58449,0,0,0,1,0,,,,
52791323,5260024,48585,0,0,0,1,0,,,,
52792846,5577765,27435,0,0,0,1,0,,,,
52793537,7429447,32861,0,0,0,1,0,,,,
52794862,3975177,4930,0,0,1,0,0,,,,
52796814,6622587,63636,0,0,0,1,0,,,,
52798641,1413395,72140,0,0,0,1,0,,,,
52798641,5211833,12064,0,0,1,0,0,,,,
52798641,8534008,5260,0,0,1,0,0,,,,
52807139,6243352,4842,0,0,1,0,0,,,,
52808574,3181933,9495,0,0,1,0,0,,,,
52810504,2564301,16578,0,0,1,0,0,,,,
52810658,584192,52854,0,0,0,1,0,,,,
52810822,2227743,59637,0,0,0,1,0,,,,
52810894,5928186,70077,0,0,0,1,0,,,,
52811274,4386427,19379,0,0,1,0,0,,,,
52816805,608639,62728,0,0,0,1,0,,,,
52817442,487892,6182,0,0,1,0,0,,,,
52821539,100297,732018,0,0,0,1,0,,,,
52821667,4909087,107787,0,0,0,1,0,,,,
52826722,542251,18711,0,0,1,0,0,,,,
52827290,3975177,5074,0,0,1,0,0,,,,
52831990,100297,725103,0,0,0,1,0,,,,
52843037,3483203,27264,0,0,0,1,0,,,,
52843037,3483203,27264,0,0,0,1,0,,,,
52843914,9223839,4643,0,0,1,0,0,,,,
52851666,4875631,14514,0,0,1,0,0,,,,
52853407,542251,18711,0,0,1,0,0,,,,
52858141,7571258,7006,0,0,1,0,0,,,,
52859692,7475225,7166,0,0,1,0,0,,,,
52863575,2564301,16607,0,0,1,0,0,,,,
52863927,1709587,69226,0,0,0,1,0,,,,
52867295,584192,53989,0,0,0,1,0,,,,
52874480,1233251,15469,0,0,1,0,0,,,,
52876789,3956566,1,1,0,0,0,0,,,,
52881267,7208029,2273,0,0,1,0,0,,,,
52885508,1797425,5854,0,0,1,0,0,,,,
52891740,7872,38692,0,0,0,1,0,,,,
52894434,8172857,2172,0,0,1,0,0,,,,
52901716,1848654,54505,0,0,0,1,0,,,,
52905928,100297,714717,0,0,0,1,0,,,,
52908011,244297,85831,0,0,0,1,0,,,,
52908019,522444,261479,0,0,0,1,0,,,,
52914456,19405,18470,0,0,1,0,0,,,,
52916914,5577765,28045,0,0,0,1,0,,,,
52917745,65863,322954,0,0,0,1,0,,,,
52917745,65863,322954,0,0,0,1,0,,,,
52924130,2891664,31806,0,0,0,1,0,,,,
52924130,2891664,31806,0,0,0,1,0,,,,
52925106,5168011,16890,0,0,1,0,0,,,,
52927052,550094,6754,0,0,1,0,0,,,,
52929070,19405,18480,0,0,1,0,0,,,,
52931530,1671066,12507,0,0,1,0,0,,,,
52931889,15168,552503,0,0,0,1,0,,,,
52932689,3995261,2887,0,0,1,0,0,,,,
52932715,2410359,77201,0,0,0,1,0,,,,
52936964,100297,685057,0,0,0,1,0,,,,
52939923,445976,13356,0,0,1,0,0,,,,
52941954,934239,53152,0,0,0,1,0,,,,
